ID;Strassenschlussel;Strasse;HNR;Zusatz;RW;HW;"Stat Bezirk";CL_STR_KEY;CL_HNR;CL-Stat_Bez;lat;lon
14453;568;"Liederstraße";5;NULL;410871,776;5476966,442;00260;00568;0005;0260;49.4388227165187;7.77058280437026
14454;568;"Liederstraße";6;NULL;410861,893;5476964,752;00260;00568;0006;0260;49.4388032645345;7.77044535067982
14455;569;"Liegnitzer Straße";1;NULL;408893,328;5478285,793;00980;00569;0001;0980;49.450390930717;7.74300249395217
14456;569;"Liegnitzer Straße";2;NULL;408928,163;5478339,351;00980;00569;0002;0980;49.4508817856365;7.74347285052178
14457;569;"Liegnitzer Straße";3;NULL;408900,642;5478303,891;00980;00569;0003;0980;49.4505538496113;7.74309490882244
14458;569;"Liegnitzer Straße";4;NULL;408934,121;5478367,92;00980;00569;0004;0980;49.4511344817442;7.74354917542868
14459;569;"Liegnitzer Straße";5;NULL;408904,021;5478323,774;00980;00569;0005;0980;49.4507343041775;7.74314548379161
14460;569;"Liegnitzer Straße";6;NULL;408951,109;5478399,408;00980;00569;0006;0980;49.451424797152;7.74377631272102
14461;569;"Liegnitzer Straße";7;NULL;408905,462;5478331,021;00980;00569;0007;0980;49.450806396048;7.74315743774393
14462;569;"Liegnitzer Straße";8;NULL;408930,987;5478403,664;00980;00569;0008;0980;49.4514576210579;7.74348572470001
14463;569;"Liegnitzer Straße";9;NULL;408908,944;5478346,734;00980;00569;0009;0980;49.4509417369516;7.74319536929155
14464;569;"Liegnitzer Straße";11;NULL;408913,32;5478367,382;00980;00569;0011;0980;49.4511313341172;7.74325950871907
14465;569;"Liegnitzer Straße";13;NULL;408918,24;5478392,411;00980;00569;0013;0980;49.451356902221;7.74332272893688
14466;570;"Lilienstraße";1;NULL;410915,077;5476914,198;00270;00570;0001;0270;49.4383615375006;7.7712012651285
14467;570;"Lilienstraße";2;NULL;410904,219;5476905,971;00270;00570;0002;0270;49.4382789896847;7.77105159548704
14468;570;"Lilienstraße";3;NULL;410916,025;5476907,778;00270;00570;0003;0270;49.4382987340283;7.77121662836529
14469;570;"Lilienstraße";4;NULL;410905,444;5476895,165;00270;00570;0004;0270;49.4381892076556;7.77106763311713
14470;570;"Lilienstraße";5;NULL;410917,322;5476899,16;00270;00570;0005;0270;49.4382269376935;7.7712322162749
14471;570;"Lilienstraße";6;NULL;410907,393;5476884,302;00270;00570;0006;0270;49.4380905793198;7.77109768556456
14472;570;"Lilienstraße";7;NULL;410918,783;5476890,445;00270;00570;0007;0270;49.4381461484955;7.77124802884708
14473;570;"Lilienstraße";8;NULL;410909,258;5476873,607;00270;00570;0008;0270;49.4379919509738;7.77112773788795
14474;570;"Lilienstraße";9;NULL;410920,751;5476879,715;00270;00570;0009;0270;49.4380475201092;7.77127808090564
14475;80888;"Lina-Pfaff-Straße";1;NULL;409573,829;5476583,523;00331;80888;0001;0331;49.4351867781712;7.75277039276195
14476;80830;"Lina-Staab-Straße";1;NULL;411640,975;5476824,347;00610;80830;0001;0610;49.4376579896116;7.78121926101056
14477;80830;"Lina-Staab-Straße";2;NULL;411654,012;5476807,821;00610;80830;0002;0610;49.437507145114;7.78141611039675
14478;80830;"Lina-Staab-Straße";3;NULL;411638,063;5476830,464;00610;80830;0003;0610;49.4377116562752;7.78119034354103
14479;80830;"Lina-Staab-Straße";4;NULL;411647,896;5476806,026;00610;80830;0004;0610;49.4374971349083;7.78131980306037
14480;80830;"Lina-Staab-Straße";5;NULL;411633,024;5476843,73;00610;80830;0005;0610;49.4378278371114;7.78111849539243
14481;80830;"Lina-Staab-Straße";6;NULL;411633,935;5476800,335;00610;80830;0006;0610;49.4374411426811;7.78112808010166
14482;80830;"Lina-Staab-Straße";7;NULL;411630,383;5476849,249;00610;80830;0007;0610;49.4378813583817;7.78107578757799
14483;80830;"Lina-Staab-Straße";8;NULL;411627,097;5476797,969;00610;80830;0008;0610;49.4374132918185;7.78104600878842
14484;80830;"Lina-Staab-Straße";9;NULL;411619,705;5476817,593;00610;80830;0009;0610;49.4375919866853;7.78093123010874
14485;80830;"Lina-Staab-Straße";10;NULL;411612,737;5476792,136;00610;80830;0010;0610;49.4373661466428;7.78084027354113
14486;80830;"Lina-Staab-Straße";11;NULL;411618,093;5476823,125;00610;80830;0011;0610;49.4376457986604;7.78091610243147
14487;80830;"Lina-Staab-Straße";12;NULL;411606,956;5476789,944;00610;80830;0012;0610;49.4373382955778;7.78075820251901
14488;80830;"Lina-Staab-Straße";13;NULL;411610,296;5476835,568;00610;80830;0013;0610;49.437752550244;7.78080310640504
14489;80830;"Lina-Staab-Straße";15;NULL;411608,302;5476840,804;00610;80830;0015;0610;49.4377972239064;7.78077441139108
14490;571;"Lindenhofstraße";1;a;410475,964;5478528,78;00450;00571;0001;0450;49.4528113215362;7.7647689456712
14491;571;"Lindenhofstraße";1;b;410465,451;5478524,448;00450;00571;0001;0450;49.4527738767692;7.76463190746472
14492;571;"Lindenhofstraße";1;c;410455,563;5478520,544;00450;00571;0001;0450;49.4527364318412;7.76449486946952
14493;571;"Lindenhofstraße";1;d;410447,244;5478517,388;00450;00571;0001;0450;49.4527082743456;7.76438519400931
14494;571;"Lindenhofstraße";2;NULL;410503,337;5478535,539;00450;00571;0002;0450;49.4528783961996;7.76515360272935
14495;571;"Lindenhofstraße";4;NULL;410493,81;5478559,53;00450;00571;0004;0450;49.4530927507204;7.76501023693105
14496;571;"Lindenhofstraße";5;NULL;410468,002;5478555,511;00450;00571;0005;0450;49.453053096087;7.76466628319512
14497;571;"Lindenhofstraße";6;NULL;410489,562;5478581,552;00450;00571;0006;0450;49.453290003379;7.76495008808747
14498;571;"Lindenhofstraße";7;NULL;410458,776;5478578,451;00450;00571;0007;0450;49.4532584571631;7.7645231408189
14499;571;"Lindenhofstraße";8;NULL;410480,516;5478600,7;00450;00571;0008;0450;49.4534595408845;7.7648216446394
14500;571;"Lindenhofstraße";8;a;410477,754;5478607,764;00450;00571;0008;0450;49.4535220485612;7.76477867928108
14501;571;"Lindenhofstraße";9;NULL;410451,201;5478598,181;00450;00571;0009;0450;49.4534372817712;7.76442205872537
14502;571;"Lindenhofstraße";10;NULL;410474,943;5478632,969;00450;00571;0010;0450;49.4537464268636;7.76473164536675
14503;571;"Lindenhofstraße";11;NULL;410443,382;5478614,955;00450;00571;0011;0450;49.4535799876324;7.76430808583523
14504;571;"Lindenhofstraße";11;a;410441,076;5478622,475;00450;00571;0011;0450;49.4536516353269;7.76427868807778
14505;571;"Lindenhofstraße";12;NULL;410465,17;5478655,254;00450;00571;0012;0450;49.4539519353486;7.76460229574428
14506;571;"Lindenhofstraße";13;NULL;410426,261;5478642,876;00450;00571;0013;0450;49.4538292803201;7.76406724811738
14507;571;"Lindenhofstraße";13;a;410419,55;5478639,865;00450;00571;0013;0450;49.4538012698477;7.76397136499177
14508;571;"Lindenhofstraße";14;NULL;410457,638;5478674,827;00450;00571;0014;0450;49.4541216198057;7.76448764393343
14509;571;"Lindenhofstraße";15;NULL;410403,232;5478633,525;00450;00571;0015;0450;49.453744953738;7.76375201008668
14510;571;"Lindenhofstraße";16;NULL;410439,489;5478693,133;00450;00571;0016;0450;49.4542898301246;7.76423504483699
14511;571;"Lindenhofstraße";16;a;410454,358;5478699,942;00450;00571;0016;0450;49.4543459979519;7.7644406080682
14512;571;"Lindenhofstraße";18;NULL;410407,064;5478679,794;00450;00571;0018;0450;49.4541592128441;7.76379678297298
14513;573;"Lixheimer Straße";1;NULL;407550,915;5473339,132;01510;00573;0001;1510;49.4057101084006;7.7256307812486
14514;573;"Lixheimer Straße";2;NULL;407591,658;5473365,742;01510;00573;0002;1510;49.4059501467613;7.72618974559083
14515;573;"Lixheimer Straße";2;a;407571,475;5473335,147;01510;00573;0002;1510;49.4056773270184;7.72592110961323
14516;573;"Lixheimer Straße";3;NULL;407570,73;5473386,355;01510;00573;0003;1510;49.4061358056274;7.72589545922341
14517;573;"Lixheimer Straße";4;NULL;407622,234;5473382,257;01510;00573;0004;1510;49.4061077298363;7.72661299920309
14518;573;"Lixheimer Straße";4;a;407614,373;5473353,998;01510;00573;0004;1510;49.4058457255364;7.72650949781672
14519;573;"Lixheimer Straße";5;NULL;407548,396;5473402,473;01510;00573;0005;1510;49.406276348046;7.72558855362253
14520;573;"Lixheimer Straße";6;NULL;407608,822;5473391,579;01510;00573;0006;1510;49.4061865394389;7.72641797217732
14521;573;"Lixheimer Straße";7;NULL;407529,77;5473415,725;01510;00573;0007;1510;49.4063903672136;7.72532368789199
14522;573;"Lixheimer Straße";8;NULL;407581,618;5473411,706;01510;00573;0008;1510;49.4063622950054;7.72604123184346
14523;573;"Lixheimer Straße";9;NULL;407495,121;5473402,404;01510;00573;0009;1510;49.4062682944546;7.72485816145027
14524;573;"Lixheimer Straße";9;a;407501,9;5473418,076;01510;00573;0009;1510;49.4064130904208;7.72493712068454
14525;573;"Lixheimer Straße";10;NULL;407565,402;5473423,984;01510;00573;0010;1510;49.4064677781198;7.7258179425658
14526;573;"Lixheimer Straße";11;NULL;407500,658;5473437,251;01510;00573;0011;1510;49.406583800684;7.72491891417231
14527;573;"Lixheimer Straße";12;NULL;407547,302;5473432,112;01510;00573;0012;1510;49.4065459787111;7.72556778860312
14528;573;"Lixheimer Straße";14;NULL;407525,253;5473446,89;01510;00573;0014;1510;49.4066685347196;7.72526134522358
14529;573;"Lixheimer Straße";16;NULL;407509,32;5473464,521;01510;00573;0016;1510;49.4068279727979;7.72503665549118
14530;575;"Logenstraße";4;NULL;410934,906;5476842,552;00270;00575;0004;0270;49.4377168355746;7.77147945536433
14531;575;"Logenstraße";5;NULL;410911,184;5476816,137;00270;00575;0005;0270;49.4374796510477;7.77116812729146
14532;575;"Logenstraße";6;NULL;410912,29;5476839,616;00270;00575;0006;0270;49.4376866333829;7.77117674874557
14533;575;"Logenstraße";8;NULL;410901,295;5476838,242;00270;00575;0008;0270;49.4376760284208;7.77102528320752
14534;575;"Logenstraße";10;NULL;410889,893;5476836,836;00270;00575;0010;0270;49.4376562838189;7.77086025249643
14535;575;"Logenstraße";16;NULL;410870,088;5476834,337;00270;00575;0016;0270;49.437635512721;7.77059869185483
14536;575;"Logenstraße";18;NULL;410858,156;5476832,744;00270;00575;0018;0270;49.4376157675125;7.77043366146189
14537;575;"Logenstraße";18;a;410846,003;5476831,307;00270;00575;0018;0270;49.4376050149268;7.77026840632097
14538;575;"Logenstraße";20;NULL;410793,087;5476826,247;00270;00575;0020;0270;49.4375522756892;7.76953866162485
14539;575;"Logenstraße";22;NULL;410782,217;5476825,466;00270;00575;0022;0270;49.4375416685871;7.76938719689284
14540;575;"Logenstraße";24;NULL;410771,127;5476824,653;00270;00575;0024;0270;49.437531061287;7.76923573222978
14541;575;"Logenstraße";32;NULL;410650,019;5476818,656;00270;00575;0032;0270;49.4374593321661;7.76756849860235
14542;575;"Logenstraße";34;NULL;410635,4;5476814,626;00270;00575;0034;0270;49.437421155958;7.76736255111255
14543;575;"Logenstraße";36;NULL;410617,157;5476809,597;00270;00575;0036;0270;49.4373735454578;7.76711545964696
14544;575;"Logenstraße";37;NULL;410650,857;5476787,563;00281;00575;0037;0281;49.4371805538576;7.7675754852431
14545;575;"Logenstraße";44;NULL;410552,682;5476793,915;00280;00575;0044;0280;49.4372200995742;7.76622272519054
14546;575;"Logenstraße";48;NULL;410505,032;5476780,009;00280;00575;0048;0280;49.4370962754458;7.76557753603083
14547;575;"Logenstraße";54;NULL;410481,577;5476763,158;00280;00575;0054;0280;49.4369398635808;7.76525041866007
14548;577;"Loreleistraße";10;NULL;411413,191;5477707,52;00130;00577;0010;0130;49.4455656636479;7.77789156365094
14549;577;"Loreleistraße";12;NULL;411404,226;5477710,894;00130;00577;0012;0130;49.4455913303335;7.7777667624889
14550;577;"Loreleistraße";14;NULL;411395,979;5477713,955;00130;00577;0014;0130;49.4456169968832;7.77764196119874
14551;578;"Lothringer Dell";1;NULL;408324,243;5477622,955;00950;00578;0001;0950;49.4443431775876;7.73530744243792
14552;578;"Lothringer Dell";2;NULL;408345,079;5477607,016;00950;00578;0002;0950;49.4442114538887;7.73560053744566
14553;578;"Lothringer Dell";3;NULL;408335,14;5477637,236;00950;00578;0003;0950;49.4444797276147;7.73545568162244
14554;578;"Lothringer Dell";4;NULL;408356,243;5477621,338;00950;00578;0004;0950;49.4443390108177;7.73574900831248
14555;578;"Lothringer Dell";5;NULL;408346,832;5477652,373;00950;00578;0005;0950;49.4446162774553;7.7356039216269
14556;578;"Lothringer Dell";6;NULL;408367,408;5477636,67;00950;00578;0006;0950;49.4444755602886;7.73589724872184
14557;578;"Lothringer Dell";7;NULL;408357,272;5477668,022;00950;00578;0007;0950;49.4447618198373;7.73575193119711
14558;578;"Lothringer Dell";8;NULL;408378,504;5477651,159;00950;00578;0008;0950;49.4446121095729;7.73604548995114
14559;578;"Lothringer Dell";9;NULL;408369,396;5477681,705;00950;00578;0009;0950;49.4448805346153;7.73591442718273
14560;578;"Lothringer Dell";10;NULL;408389,417;5477664,679;00950;00578;0010;0950;49.4447306732113;7.73619419434682
14561;578;"Lothringer Dell";11;NULL;408381,399;5477695,73;00950;00578;0011;0950;49.4450082418978;7.73607669275526
14562;578;"Lothringer Dell";12;NULL;408400,715;5477678,296;00950;00578;0012;0950;49.4448582293918;7.73634266831107
14563;578;"Lothringer Dell";13;NULL;408393,714;5477709,441;00950;00578;0013;0950;49.4451359489564;7.73623895916889
14564;578;"Lothringer Dell";14;NULL;408412,804;5477691,449;00950;00578;0014;0950;49.4449769433518;7.73650516605318
14565;578;"Lothringer Dell";15;NULL;408406,69;5477722,939;00950;00578;0015;0950;49.4452548137702;7.73641524952982
14566;578;"Lothringer Dell";16;NULL;408426,178;5477705,051;00950;00578;0016;0950;49.4451049511688;7.73669501734158
14567;578;"Lothringer Dell";17;NULL;408420,046;5477736,471;00950;00578;0017;0950;49.4453828217355;7.73660510164077
14568;578;"Lothringer Dell";18;NULL;408439,012;5477718,405;00950;00578;0018;0950;49.4452238152958;7.7368713087086
14569;578;"Lothringer Dell";19;NULL;408433,141;5477749,79;00950;00578;0019;0950;49.4455016860002;7.7367813937716
14570;578;"Lothringer Dell";20;NULL;408451,861;5477731,784;00950;00578;0020;0950;49.4453425285253;7.73703380893311
14571;578;"Lothringer Dell";21;NULL;408446,045;5477763,252;00950;00578;0021;0950;49.4456295427314;7.73695745571383
14572;578;"Lothringer Dell";22;NULL;408464,662;5477745,285;00950;00578;0022;0950;49.4454703848764;7.73720987097688
14573;578;"Lothringer Dell";23;NULL;408458,907;5477776,469;00950;00578;0023;0950;49.4457482558442;7.73711995747137
14574;578;"Lothringer Dell";24;NULL;408477,561;5477758,184;00950;00578;0024;0950;49.4455892482316;7.73738616489742
14575;578;"Lothringer Dell";25;NULL;408473,134;5477790,719;00950;00578;0025;0950;49.4458764132731;7.73732360546648
14576;578;"Lothringer Dell";26;NULL;408491,436;5477771,682;00950;00578;0026;0950;49.4457082618932;7.73757625177017
14577;578;"Lothringer Dell";27;NULL;408488,138;5477804,049;00950;00578;0027;0950;49.446004570349;7.73752725452389
14578;578;"Lothringer Dell";28;NULL;408505,64;5477783,712;00950;00578;0028;0950;49.445818282514;7.73776657045824
14579;578;"Lothringer Dell";29;NULL;408505,734;5477817,808;00950;00578;0029;0950;49.4461240354408;7.73775871998214
14580;578;"Lothringer Dell";30;NULL;408521,41;5477796,823;00950;00578;0030;0950;49.4459375966071;7.73798424347186
14581;578;"Lothringer Dell";31;NULL;408523,081;5477830,039;00950;00578;0031;0950;49.4462436505969;7.73800397882116
14582;578;"Lothringer Dell";32;NULL;408537,721;5477808,346;00950;00578;0032;0950;49.446047917562;7.73820214836104
14583;578;"Lothringer Dell";33;NULL;408541,152;5477841,581;00950;00578;0033;0950;49.4463452797715;7.73824970047895
14584;578;"Lothringer Dell";34;NULL;408555,378;5477819,862;00950;00578;0034;0950;49.4461495463143;7.73844786946568
14585;578;"Lothringer Dell";35;NULL;408559,08;5477853,279;00950;00578;0035;0950;49.4464559011652;7.73849519239237
14586;578;"Lothringer Dell";36;NULL;408573,019;5477831,019;00950;00578;0036;0950;49.4462601672867;7.73869336086377
14587;578;"Lothringer Dell";37;NULL;408577,518;5477864,088;00950;00578;0037;0950;49.4465575293089;7.73874091613806
14588;578;"Lothringer Dell";38;NULL;408590,768;5477840,809;00950;00578;0038;0950;49.4463436591251;7.73892575313926
14589;578;"Lothringer Dell";39;NULL;408596,465;5477874,241;00950;00578;0039;0950;49.4466503146035;7.73900066395552
14590;578;"Lothringer Dell";40;NULL;408608,594;5477851,594;00950;00578;0040;0950;49.4464452863584;7.73917147723562
14591;578;"Lothringer Dell";41;NULL;408615,852;5477883,98;00950;00578;0041;0950;49.4467341065839;7.73926064338988
14592;578;"Lothringer Dell";42;NULL;408627,664;5477860,683;00950;00578;0042;0950;49.4465290779514;7.7394314558906
14593;578;"Lothringer Dell";43;NULL;408633,815;5477893,34;00950;00578;0043;0950;49.4468267403821;7.73950660071295
14594;578;"Lothringer Dell";44;NULL;408640,002;5477870,279;00950;00578;0044;0950;49.446620959756;7.73960845068792
14595;578;"Lothringer Dell";44;a;408698,235;5477892,951;00950;00578;0044;0950;49.4468275164161;7.7404033389418
14596;578;"Lothringer Dell";45;NULL;408652,262;5477905,429;00950;00578;0045;0950;49.4469375094527;7.73976589034558
14597;578;"Lothringer Dell";46;NULL;408720,718;5477912,868;00950;00578;0046;0950;49.4470106760326;7.74070216508829
14598;578;"Lothringer Dell";47;NULL;408668,169;5477919,245;00950;00578;0047;0950;49.4470658125771;7.73998334268865
14599;578;"Lothringer Dell";48;NULL;408740,948;5477942,745;00950;00578;0048;0950;49.4472834619784;7.74097110519739
14600;578;"Lothringer Dell";49;NULL;408683,751;5477934,713;00950;00578;0049;0950;49.4472029577773;7.74018677317456
14601;578;"Lothringer Dell";50;NULL;408761,009;5477977,532;00950;00578;0050;0950;49.4476013611599;7.74125268955774
14602;578;"Lothringer Dell";51;NULL;408700,327;5477950,854;00950;00578;0051;0950;49.4473493958385;7.740417559519
14603;578;"Lothringer Dell";51;a;408693,759;5477962,188;00950;00578;0051;0950;49.4474562570315;7.74031824620927
14604;578;"Lothringer Dell";52;NULL;408771,185;5477990,538;00950;00578;0052;0950;49.4477197680949;7.74138762286127
14605;578;"Lothringer Dell";53;NULL;408716,839;5477967,104;00950;00578;0053;0950;49.4475046759787;7.74063432423763
14606;578;"Lothringer Dell";54;NULL;408783,626;5478007,284;00950;00578;0054;0950;49.4478744460535;7.74154922137358
14607;578;"Lothringer Dell";55;NULL;408728,011;5477981,099;00950;00578;0055;0950;49.447632376748;7.74079661073071
14608;578;"Lothringer Dell";56;NULL;408793,871;5478021,952;00950;00578;0056;0950;49.4480018453923;7.7416839259396
14609;578;"Lothringer Dell";57;NULL;408739,814;5477994,37;00950;00578;0057;0950;49.4477509343801;7.74094533570026
14610;578;"Lothringer Dell";57;a;408750,703;5478006,361;00950;00578;0057;0950;49.4478604990827;7.74109429168787
14611;578;"Lothringer Dell";57;b;408754,083;5478010,746;00950;00578;0057;0950;49.447897070658;7.74114854140875
14612;578;"Lothringer Dell";58;NULL;408804,435;5478036,24;00950;00578;0058;0950;49.4481383873895;7.7418321938328
14613;578;"Lothringer Dell";59;NULL;408781,121;5478042,549;00950;00578;0059;0950;49.4481888918499;7.74151357799512
14614;578;"Lothringer Dell";60;NULL;408816,711;5478052,961;00950;00578;0060;0950;49.4482840719938;7.74199402524852
